"NUM"	"RegionId"	"DistrictId"	"CommuneId"	"Departemen"	"Commune"	"CodeCommun"	"SanteID"	"HealthC_ID"	"NomInstitu"	"Fac_NameEN"	"Fac_NameFr"	"FacNameKr"	"Oorganisat"	"Categorie"	"Type"	"PCode"	"Damage"	"Address"	"Telephone"	"FAX"	"email"	"Constructn"	"Comment"	"X_DDS"	"Y_DDS"	"Accuracy"	"Source"
921	1	1	11	"OUEST"	"Port-au-Prince"	111	27	1115027	"World Relief"					"CSL"	"PRI"	11126								-72.335068000000	18.525922000000		"2009_MSPP_database"
922	1	1	11	"OUEST"	"Port-au-Prince"	111	28	1115028	"Institut Fame Pereo"					"CSL"	"MIX"	11127								-72.335068000000	18.525922000000		"2009_MSPP_database"
923	1	1	11	"OUEST"	"Port-au-Prince"	111	29	1115029	"Centre de sant╬ý croix des pr╬ýs"					"CSL"	"PRI"	11128								-72.335068000000	18.525922000000		"2009_MSPP_database"
924	1	1	11	"OUEST"	"Port-au-Prince"	111	31	1115031	"APROSIFA"					"CSL"	"MIX"	11130								-72.335068000000	18.525922000000		"2009_MSPP_database"
925	1	1	11	"OUEST"	"Port-au-Prince"	111	33	1115033	"Centre de sant╬ý kay ti moun"					"CSL"	"PRI"	11132								-72.335068000000	18.525922000000		"2009_MSPP_database"
926	1	1	11	"OUEST"	"Port-au-Prince"	111	34	1115034	"CMS/FHSM"					"CSL"	"PRI"	11133								-72.335068000000	18.525922000000		"2009_MSPP_database"
927	1	1	11	"OUEST"	"Port-au-Prince"	111	35	1115035	"Centre de sant╬ý Martissant"					"CSL"	"MIX"	11134								-72.335068000000	18.525922000000		"2009_MSPP_database"
928	1	1	11	"OUEST"	"Port-au-Prince"	111	36	1115036	"Centre de sant╬ý Caravelle"					"CSL"	"PRI"	11135								-72.335068000000	18.525922000000		"2009_MSPP_database"
929	1	1	11	"OUEST"	"Port-au-Prince"	111	38	1115038	"Centre de Sant╬ý Bethanie"					"CSL"	"MIX"	11137								-72.335068000000	18.525922000000		"2009_MSPP_database"
930	1	1	11	"OUEST"	"Port-au-Prince"	111	39	1115039	"Centre St Jude"					"CSL"	"PRI"	11138								-72.335068000000	18.525922000000		"2009_MSPP_database"
931	1	1	11	"OUEST"	"Port-au-Prince"	111	40	1115040	"Centre de Sant╬ý ACDEF mapou"					"CSL"	"PRI"	11139								-72.335068000000	18.525922000000		"2009_MSPP_database"
932	1	1	11	"OUEST"	"Port-au-Prince"	111	41	1115041	"Centre de Sant╬ý Providence"					"CSL"	"MIX"	11140								-72.335068000000	18.525922000000		"2009_MSPP_database"
933	1	1	11	"OUEST"	"Port-au-Prince"	111	42	1115042	"Centre de Sant╬ý Bethesda"					"CSL"	"MIX"	11141								-72.335068000000	18.525922000000		"2009_MSPP_database"
934	1	1	11	"OUEST"	"Port-au-Prince"	111	46	1115046	"HΓðápital Saint-esprit"					"HOP"	"PRI"	11145								-72.335068000000	18.525922000000		"2009_MSPP_database"
935	1	1	11	"OUEST"	"Port-au-Prince"	111	48	1115048	"HΓðápital Sapiens"					"HOP"	"PRI"	11147								-72.335068000000	18.525922000000		"2009_MSPP_database"
936	1	1	11	"OUEST"	"Port-au-Prince"	111	49	1115049	"Maternit╬ý UMO"					"HOP"	"PRI"	11148								-72.335068000000	18.525922000000		"2009_MSPP_database"
937	1	1	11	"OUEST"	"Port-au-Prince"	111	53	1115053	"Maternit╬ý de Christ-roi"					"HOP"	"PRI"	11152								-72.335068000000	18.525922000000		"2009_MSPP_database"
938	1	1	11	"OUEST"	"Port-au-Prince"	111	54	1115054	"Centre de Sant╬ý cite Canada (Haut Turgeau)"					"CSL"	"MIX"	11153								-72.335068000000	18.525922000000		"2009_MSPP_database"
939	1	1	12	"OUEST"	"Delmas"	112	55	1125055	"Centre de sant╬ý  Arm╬ýe du Salut"					"CSL"	"PRI"	11201								-72.291467000000	18.570417000000		"2009_MSPP_database"
940	1	1	12	"OUEST"	"Delmas"	112	57	1125057	"C/S Delmas 30"					"CSL"	"PRI"	11203								-72.291467000000	18.570417000000		"2009_MSPP_database"
941	1	1	12	"OUEST"	"Delmas"	112	58	1125058	"C/S La Saline"					"CSL"	"PRI"	11204								-72.291467000000	18.570417000000		"2009_MSPP_database"
942	1	1	12	"OUEST"	"Delmas"	112	59	1125059	"Citymed de Delmas"					"HOP"	"PRI"	11205								-72.291467000000	18.570417000000		"2009_MSPP_database"
943	1	1	12	"OUEST"	"Delmas"	112	60	1125060	"Centre de sant╬ý de Delmas 33"					"CSL"	"PUB"	11206								-72.291467000000	18.570417000000		"2009_MSPP_database"
944	1	1	12	"OUEST"	"Delmas"	112	61	1125061	"C/S communaut╬ý chr╬ýtienne Fleuriot de Tabarre"					"CSL"	"PRI"	11207								-72.291467000000	18.570417000000		"2009_MSPP_database"
945	1	1	12	"OUEST"	"Delmas"	112	64	1125064	"Centre de sant╬ý solidarit╬ý"					"CSL"	"PRI"	11210								-72.291467000000	18.570417000000		"2009_MSPP_database"
946	1	1	12	"OUEST"	"Delmas"	112	65	1125065	"Hopital saint Charbel (DASH)"					"HOP"	"PRI"	11211								-72.291467000000	18.570417000000		"2009_MSPP_database"
947	1	1	12	"OUEST"	"Delmas"	112	66	1125066	"Hopital Jude Anne (DASH)"					"HOP"	"PRI"	11212								-72.291467000000	18.570417000000		"2009_MSPP_database"
948	1	1	12	"OUEST"	"Delmas"	112	67	1125067	"Centre de sant╬ý lumi╬Óre"					"CSL"	"PRI"	11213								-72.291467000000	18.570417000000		"2009_MSPP_database"
949	1	1	12	"OUEST"	"Delmas"	112	68	1125068	"CPFO"					"HOP"	"PRI"	11214								-72.291467000000	18.570417000000		"2009_MSPP_database"
950	1	1	12	"OUEST"	"Delmas"	112	69	1125069	"Vie et  sant╬ý"					"HOP"	"PRI"	11215								-72.291467000000	18.570417000000		"2009_MSPP_database"
951	1	1	12	"OUEST"	"Delmas"	112	70	1125070	"Fondeph delmas"					"CSL"	"PRI"	11216								-72.291467000000	18.570417000000		"2009_MSPP_database"
952	1	1	12	"OUEST"	"Delmas"	112	71	1125071	"Hopital IsaΓê⌐e Jeanty"					"HOP"	"PUB"	11217								-72.291467000000	18.570417000000		"2009_MSPP_database"
953	1	1	12	"OUEST"	"Delmas"	112	72	1125072	"Haiti Med"					"CSL"	"PRI"	11218								-72.291467000000	18.570417000000		"2009_MSPP_database"
954	1	1	12	"OUEST"	"Delmas"	112	73	1125073	"Centre de sant╬ý croix des missions"					"CSL"	"PRI"	11219								-72.291467000000	18.570417000000		"2009_MSPP_database"
955	1	1	12	"OUEST"	"Delmas"	112	76	1125076	"Centre de Sant╬ý  Saint-Jean"					"CSL"	"PUB"	11222								-72.291467000000	18.570417000000		"2009_MSPP_database"
956	1	1	12	"OUEST"	"Delmas"	112	77	1125077	"HΓðápital de l'OFATMA"					"CSL"	"PRI"	11223								-72.291467000000	18.570417000000		"2009_MSPP_database"
957	1	1	12	"OUEST"	"Delmas"	112	78	1125078	"Centre de Sant╬ý de Petite Place Cazeau"					"HOP"	"PUB"	11224								-72.291467000000	18.570417000000		"2009_MSPP_database"
958	1	1	12	"OUEST"	"Delmas"	112	79	1125079	"Centre de Sant╬ý Saint-Martin I"					"CSL"	"PRI"	11225								-72.291467000000	18.570417000000		"2009_MSPP_database"
959	1	1	12	"OUEST"	"Delmas"	112	80	1125080	"Centre de Sant╬ý Saint-Martin II"					"CAL"	"PUB"	11226								-72.291467000000	18.570417000000		"2009_MSPP_database"
960	1	1	12	"OUEST"	"Delmas"	112	82	1125082	"Bernard Mews"					"CSL"	"PUB"	11228								-72.291467000000	18.570417000000		"2009_MSPP_database"
961	1	1	12	"OUEST"	"Delmas"	112	83	1125083	"CHOSCAL"					"CSL"	"PUB"	11229								-72.291467000000	18.570417000000		"2009_MSPP_database"
962	1	1	12	"OUEST"	"Delmas"	112	84	1125084	"CHAPI"					"CSL"	"PRI"	11230								-72.291467000000	18.570417000000		"2009_MSPP_database"
963	1	1	12	"OUEST"	"Delmas"	112	85	1125085	"C/S Fontaine"					"HOP"	"PRI"	11231								-72.291467000000	18.570417000000		"2009_MSPP_database"
964	1	1	12	"OUEST"	"Delmas"	112	86	1125086	"Centre m╬ýdical & de nutrition Rosalie Rendu"					"HOP"	"PUB"	11232								-72.291467000000	18.570417000000		"2009_MSPP_database"
965	1	1	12	"OUEST"	"Delmas"	112	87	1125087	"C/S P╬Ólerin"					"CSL"	"PRI"	11233								-72.291467000000	18.570417000000		"2009_MSPP_database"
966	1	1	13	"OUEST"	"Carrefour"	113	89	1135089	"Dispensaire de Cookson Hill"					"CSL"	"PRI"	11302								-72.411097000000	18.466024000000		"2009_MSPP_database"
967	1	1	13	"OUEST"	"Carrefour"	113	90	1135090	"HΓðápital de carrefour"					"HOP"	"PRI"	11303								-72.411097000000	18.466024000000		"2009_MSPP_database"
968	1	1	13	"OUEST"	"Carrefour"	113	91	1135091	"Centre m╬ýdico social (rivi╬Óre froide)"					"CSL"	"PRI"	11304								-72.411097000000	18.466024000000		"2009_MSPP_database"
969	1	1	13	"OUEST"	"Carrefour"	113	92	1135092	"C/S B╬ýthel Mahoti╬Óre 81"					"CSL"	"PRI"	11305								-72.411097000000	18.466024000000		"2009_MSPP_database"
970	1	1	13	"OUEST"	"Carrefour"	113	94	1135094	"CSL La Barque de Pierre"					"HOP"	"PRI"	11307								-72.411097000000	18.466024000000		"2009_MSPP_database"
971	1	1	13	"OUEST"	"Carrefour"	113	95	1135095	"Dispensaire la main tendue de Bertin"					"CSL"	"PRI"	11308								-72.411097000000	18.466024000000		"2009_MSPP_database"
972	1	1	13	"OUEST"	"Carrefour"	113	96	1135096	"CSL OBCG"					"CSL"	"PRI"	11309								-72.411097000000	18.466024000000		"2009_MSPP_database"
973	1	1	13	"OUEST"	"Carrefour"	113	97	1135097	"SHEKINAH"					"CSL"	"PRI"	11310								-72.411097000000	18.466024000000		"2009_MSPP_database"
974	1	1	13	"OUEST"	"Carrefour"	113	98	1135098	"Dispensaire de Taiffer"					"DISP"	"PRI"	11311								-72.411097000000	18.466024000000		"2009_MSPP_database"
975	1	1	13	"OUEST"	"Carrefour"	113	99	1135099	"Centre de Sant╬ý Communautaire de Waney 87"					"DISP"	"PRI"	11312								-72.411097000000	18.466024000000		"2009_MSPP_database"
976	1	1	13	"OUEST"	"Carrefour"	113	100	1135100	"Centre de Sant╬ý B╬ýthel"					"CSL"	"PRI"	11313								-72.411097000000	18.466024000000		"2009_MSPP_database"
977	1	1	13	"OUEST"	"Carrefour"	113	101	1135101	"Centre de Sant╬ý Multi fonctionnaire de sous-rail"					"CSL"	"MIX"	11314								-72.411097000000	18.466024000000		"2009_MSPP_database"
978	1	1	13	"OUEST"	"Carrefour"	113	102	1135102	"Dispensaire ASCOSADEC"					"CSL"	"PRI"	11315								-72.411097000000	18.466024000000		"2009_MSPP_database"
979	1	1	13	"OUEST"	"Carrefour"	113	103	1135103	"HΓðápital Food for the Poor"					"CSL"	"PRI"	11316								-72.411097000000	18.466024000000		"2009_MSPP_database"
980	1	1	13	"OUEST"	"Carrefour"	113	104	1135104	"C/S Omes"					"HOP"	"PRI"	11317								-72.411097000000	18.466024000000		"2009_MSPP_database"
981	1	1	13	"OUEST"	"Carrefour"	113	105	1135105	"C/S M╬Óre T╬ýr╬ýsa"					"CSL"	"PRI"	11318								-72.411097000000	18.466024000000		"2009_MSPP_database"
982	1	1	13	"OUEST"	"Carrefour"	113	106	1135106	"Centre de Sant╬ý Hands of Love"					"CSL"	"PRI"	11319								-72.411097000000	18.466024000000		"2009_MSPP_database"
983	1	1	13	"OUEST"	"Carrefour"	113	107	1135107	"Centre de la communaut╬ý des fr╬Óres unis"					"CSL"	"PRI"	11320								-72.411097000000	18.466024000000		"2009_MSPP_database"
984	1	1	13	"OUEST"	"Carrefour"	113	109	1135109	"C/S Maranatha"					"DISP"	"PRI"	11322								-72.411097000000	18.466024000000		"2009_MSPP_database"
985	1	1	13	"OUEST"	"Carrefour"	113	110	1135110	"Zion par la Foi"					"CSL"	"PRI"	11323								-72.411097000000	18.466024000000		"2009_MSPP_database"
986	1	1	13	"OUEST"	"Carrefour"	113	111	1135111	"C/S Maranatha"					"CSL"	"PRI"	11324								-72.411097000000	18.466024000000		"2009_MSPP_database"
987	1	1	13	"OUEST"	"Carrefour"	113	112	1135112	"Dispensaire Mocot"					"CSL"	"PRI"	11325								-72.411097000000	18.466024000000		"2009_MSPP_database"
988	1	1	13	"OUEST"	"Carrefour"	113	113	1135113	"C/S Bertin"					"CSL"	"PRI"	11326								-72.411097000000	18.466024000000		"2009_MSPP_database"
989	1	1	13	"OUEST"	"Carrefour"	113	114	1135114	"Clinique mennonite"					"DISP"	"PRI"	11327								-72.411097000000	18.466024000000		"2009_MSPP_database"
990	1	1	14	"OUEST"	"P╬ýtion ville"	114	115	1145115	"Centre de Sant╬ý calebasse"					"CSL"	"PRI"	11401								-72.254570000000	18.480860000000		"2009_MSPP_database"
991	1	1	14	"OUEST"	"P╬ýtion ville"	114	116	1145116	"Citymed de P╬ýtion ville"					"DISP"	"PUB"	11402								-72.254570000000	18.480860000000		"2009_MSPP_database"
992	1	1	14	"OUEST"	"P╬ýtion ville"	114	119	1145119	"Centre Eliazar Germain"					"CSL"	"PRI"	11405								-72.254570000000	18.480860000000		"2009_MSPP_database"
993	1	1	14	"OUEST"	"P╬ýtion ville"	114	120	1145120	"C/S Francisca Cabrini"					"CSL"	"PRI"	11406								-72.254570000000	18.480860000000		"2009_MSPP_database"
994	1	1	14	"OUEST"	"P╬ýtion ville"	114	121	1145121	"Hopital Censhop"					"HOP"	"MIX"	11407								-72.254570000000	18.480860000000		"2009_MSPP_database"
995	1	1	14	"OUEST"	"P╬ýtion ville"	114	122	1145122	"CSL family center"					"CAL"	"PUB"	11408								-72.254570000000	18.480860000000		"2009_MSPP_database"
996	1	1	14	"OUEST"	"P╬ýtion ville"	114	123	1145123	"Fondeph"					"CSL"	"PRI"	11409								-72.254570000000	18.480860000000		"2009_MSPP_database"
997	1	1	14	"OUEST"	"P╬ýtion ville"	114	125	1145125	"C/S kay lavi"					"CSL"	"PRI"	11411								-72.254570000000	18.480860000000		"2009_MSPP_database"
998	1	1	14	"OUEST"	"P╬ýtion ville"	114	126	1145126	"Hopital nos petits fr╬Óres et soeurs"					"CSL"	"PRI"	11412								-72.254570000000	18.480860000000		"2009_MSPP_database"
999	1	1	14	"OUEST"	"P╬ýtion ville"	114	128	1145128	"C/S Notre Dame du Cap"					"CSL"	"PRI"	11414								-72.254570000000	18.480860000000		"2009_MSPP_database"
1000	1	1	14	"OUEST"	"P╬ýtion ville"	114	130	1145130	"C/S  retraite sainte Anne"					"CSL"	"PRI"	11416								-72.254570000000	18.480860000000		"2009_MSPP_database"
1001	1	1	14	"OUEST"	"P╬ýtion ville"	114	133	1145133	"C/S Concardia"					"CSL"	"PRI"	11419								-72.254570000000	18.480860000000		"2009_MSPP_database"
1002	1	1	14	"OUEST"	"P╬ýtion ville"	114	134	1145134	"Centre de Sant╬ý philantropique de dupont"					"CSL"	"PRI"	11420								-72.254570000000	18.480860000000		"2009_MSPP_database"
1003	1	1	14	"OUEST"	"P╬ýtion ville"	114	135	1145135	"Dispensaire de Diegue"					"DISP"	"PRI"	11421								-72.254570000000	18.480860000000		"2009_MSPP_database"
1004	1	1	14	"OUEST"	"P╬ýtion ville"	114	136	1145136	"C/S l├åespoir"					"CSL"	"PRI"	11422								-72.254570000000	18.480860000000		"2009_MSPP_database"
1005	1	1	15	"OUEST"	"Kenscoff"	115	137	1155137	"Centre de Sant╬ý de Kenscoff"					"CSL"	"PUB"	11501								-72.289664000000	18.404312000000		"2009_MSPP_database"
1006	1	1	15	"OUEST"	"Kenscoff"	115	138	1155138	"Dispensaire de Bolosse (mission baptiste)"					"DISP"	"PRI"	11502								-72.289664000000	18.404312000000		"2009_MSPP_database"
1007	1	1	15	"OUEST"	"Kenscoff"	115	140	1155140	"Dispensaire de  Greffin (mission baptiste)"					"DISP"	"PRI"	11504								-72.289664000000	18.404312000000		"2009_MSPP_database"
1008	1	1	15	"OUEST"	"Kenscoff"	115	141	1155141	"Dispensaire de Robin  (mission baptiste)"					"DISP"	"PRI"	11505								-72.289664000000	18.404312000000		"2009_MSPP_database"
1009	1	1	15	"OUEST"	"Kenscoff"	115	142	1155142	"Dispensaire de Bongars (mission baptiste)"					"DISP"	"PRI"	11506								-72.289664000000	18.404312000000		"2009_MSPP_database"
1010	1	1	15	"OUEST"	"Kenscoff"	115	143	1155143	"Disp. Notre Dame Perp╬ýtuel Secours (Furcy)"					"DISP"	"PRI"	11507								-72.289664000000	18.404312000000		"2009_MSPP_database"
1011	1	1	15	"OUEST"	"Kenscoff"	115	144	1155144	"Dispensaire d├åAthis"					"DISP"	"PRI"	11508								-72.289664000000	18.404312000000		"2009_MSPP_database"
1012	1	1	15	"OUEST"	"Kenscoff"	115	145	1155145	"Dispensaire Godey (Af╬Ó n╬Óg kombit)"					"DISP"	"PRI"	11509								-72.289664000000	18.404312000000		"2009_MSPP_database"
1013	1	1	12	"OUEST"	"Delmas"	112	154	1125154	"AMI"					"DISP"	"PRI"	0								-72.291467000000	18.570417000000		"2009_MSPP_database"
1014	1	1	12	"OUEST"	"Delmas"	112	155	1125155	"Haiti Medicare"					"CSL"	"PRI"	0								-72.291467000000	18.570417000000		"2009_MSPP_database"
1015	1	1	12	"OUEST"	"Delmas"	112	156	1125156	"Dieu qui Donne"					"CSL"	"PRI"	0								-72.291467000000	18.570417000000		"2009_MSPP_database"
1016	1	1	11	"OUEST"	"Port-au-Prince"	111	157	1115157	"C/S Cit╬ý l'Eternel"					"CSL"	"MIX"	11156								-72.335068000000	18.525922000000		"2009_MSPP_database"
1017	1	1	13	"OUEST"	"Carrefour"	113	158	1135158	"Asad"					"DISP"	"PRI"	11331								-72.411097000000	18.466024000000		"2009_MSPP_database"
1018	1	1	11	"OUEST"	"Port-au-Prince"	111	160	1115160	"C/S Lak Descayettes"					"CSL"	"PRI"	11163								-72.335068000000	18.525922000000		"2009_MSPP_database"
1019	1	1	13	"OUEST"	"Carrefour"	113	161	1135161	"Mocmocham"					"DISP"	"PRI"	0								-72.411097000000	18.466024000000		"2009_MSPP_database"
1020	1	1	13	"OUEST"	"Carrefour"	113	162	1135162	"C/S Main de Dieu"					"CAL"	"PRI"	0								-72.411097000000	18.466024000000		"2009_MSPP_database"
1021	1	1	13	"OUEST"	"Carrefour"	113	163	1135163	"Hope Alive Clinic"					"CSL"	"PRI"	0								-72.411097000000	18.466024000000		"2009_MSPP_database"
1022	1	1	13	"OUEST"	"Carrefour"	113	164	1135164	"C/S Haiti ST Rock Fondation"					"CAL"	"PRI"	0								-72.411097000000	18.466024000000		"2009_MSPP_database"
1023	1	1	13	"OUEST"	"Carrefour"	113	165	1135165	"C/S B╬ýr╬ýkia"					"CSL"	"PRI"	0								-72.411097000000	18.466024000000		"2009_MSPP_database"
1024	1	1	14	"OUEST"	"P╬ýtion ville"	114	166	1145166	"C/S Morne Hercule"					"CSL"	"PRI"	0								-72.254570000000	18.480860000000		"2009_MSPP_database"
1025	1	1	14	"OUEST"	"P╬ýtion ville"	114	167	1145167	"Fondeph P╬ýtion-Ville"					"CSL"	"PRI"	0								-72.254570000000	18.480860000000		"2009_MSPP_database"
1026	1	1	14	"OUEST"	"P╬ýtion ville"	114	168	1145168	"C/S Canap╬ý-Vert"					"CSL"	"PRI"	0								-72.254570000000	18.480860000000		"2009_MSPP_database"
1027	1	1	14	"OUEST"	"P╬ýtion ville"	114	169	1145169	"Hopital nos petits freres et soeurs p╬ýtion- Ville"					"CSL"	"PRI"	0								-72.254570000000	18.480860000000		"2009_MSPP_database"
1028	1	1	15	"OUEST"	"Kenscoff"	115	170	1155170	"ANC Robin"					"CSL"	"PRI"	0								-72.289664000000	18.404312000000		"2009_MSPP_database"
1029	1	4	41	"OUEST"	"Arcahaie"	141	4	1415004	"CAL d├åArcahaie"					"CAL"	"PUB"	14102								-72.529399000000	18.885525000000		"2009_MSPP_database"
1030	1	4	41	"OUEST"	"Arcahaie"	141	7	1415007	"Dispensaire Notre Dame du Perp╬ýtuel Secours"					"DISP"	"PRI"	14104								-72.529399000000	18.885525000000		"2009_MSPP_database"
1031	1	4	42	"OUEST"	"Cabaret"	142	14	1425014	"C/S Action Globale"					"CSL"	"PRI"	0								-72.397501000000	18.774152000000		"2009_MSPP_database"
1032	1	5	21	"OUEST"	"L╬ýogane"	121	2	1215002	"Dispensaire de Beaus╬ýjour"					"DISP"	"PRI"	12101								-72.588364000000	18.439416000000		"2009_MSPP_database"
1033	1	5	21	"OUEST"	"L╬ýogane"	121	13	1215013	"Asile de Sigueneau"					"HOP"	"PRI"	12107								-72.588364000000	18.439416000000		"2009_MSPP_database"
1034	1	5	21	"OUEST"	"L╬ýogane"	121	17	1215017	"Dispensaire de Trouin"					"DISP"	"PUB"	12111								-72.588364000000	18.439416000000		"2009_MSPP_database"
1035	1	5	16	"OUEST"	"Gressier"	116	19	1165019	"Clinique de Christianville"					"CSL"	"PRI"	0								-72.509480000000	18.508452000000		"2009_MSPP_database"
1036	1	5	16	"OUEST"	"Gressier"	116	20	1165020	"C/S Fosadec"					"CSL"	"PRI"	0								-72.509480000000	18.508452000000		"2009_MSPP_database"
1037	1	5	16	"OUEST"	"Gressier"	116	21	1165021	"Dispensaire Bon Berger"					"DISP"	"PRI"	0								-72.509480000000	18.508452000000		"2009_MSPP_database"
1038	1	5	16	"OUEST"	"Gressier"	116	22	1165022	"C/S Gressier"					"CSL"	"PRI"	11607								-72.509480000000	18.508452000000		"2009_MSPP_database"
1039	1	5	21	"OUEST"	"L╬ýogane"	121	23	1215023	"C/S Marie Jean"					"CSL"	"PRI"	0								-72.588364000000	18.439416000000		"2009_MSPP_database"
1040	1	5	21	"OUEST"	"L╬ýogane"	121	24	1215024	"C/S Petite Rivi╬Óre,guerin"					"CAL"	"PRI"	0								-72.588364000000	18.439416000000		"2009_MSPP_database"
1041	1	7	51	"OUEST"	"Anse ╬▒ Galets"	151	2	1515002	"Disp. Trou Ligeune"					"DISP"	"PRI"	15101								-72.952468000000	18.814425000000		"2009_MSPP_database"
1042	1	7	52	"OUEST"	"Pte ╬▒ Raquette"	152	12	1525012	"Dispensaire Pointe Latanier"					"CSL"	"PRI"	12206								-73.158849000000	18.874669000000		"2009_MSPP_database"
1043	1	8	22	"OUEST"	"Petit Goave"	122	2	1225002	"HΓðápital Notre Dame"					"HOP"	"PUB"	12201								-72.931574000000	18.376594000000		"2009_MSPP_database"
1044	1	8	22	"OUEST"	"Petit Goave"	122	11	1225011	"Clinique mobile Olivier"					"CSL"	"PRI"	12207								-72.931574000000	18.376594000000		"2009_MSPP_database"
1045	1	8	22	"OUEST"	"Petit Goave"	122	12	1225012	"Centre de Sant╬ý Henry G╬ýrard Desgranges"					"CSL"	"PRI"	12208								-72.931574000000	18.376594000000		"2009_MSPP_database"
1046	1	8	22	"OUEST"	"Petit Goave"	122	14	1225014	"C/S Methodiste"					"HOP"	"PRI"	0								-72.931574000000	18.376594000000		"2009_MSPP_database"
1047	1	9	31	"OUEST"	"Cx des Bouquets"	131	19	1315019	"Centre de Sant╬ý Sainte th╬ýr╬Óse de Santo"					"DISP"	"PRI"	13108								-72.183933000000	18.539474000000		"2009_MSPP_database"
1048	1	9	31	"OUEST"	"Cx des Bouquets"	131	23	1315023	"Bon Samaritain en action"					"CSL"	"PRI"	13112								-72.183933000000	18.539474000000		"2009_MSPP_database"
1049	1	9	31	"OUEST"	"Cx des Bouquets"	131	25	1315025	"C/S Christ-Roi"					"CSL"	"PRI"	13114								-72.183933000000	18.539474000000		"2009_MSPP_database"
1050	1	9	31	"OUEST"	"Cx des Bouquets"	131	26	1315026	"C/S Lespwa"					"CSL"	"PRI"	13115								-72.183933000000	18.539474000000		"2009_MSPP_database"
1051	1	9	31	"OUEST"	"Cx des Bouquets"	131	27	1315027	"CSE"					"CSL"	"PRI"	13116								-72.183933000000	18.539474000000		"2009_MSPP_database"
1052	1	9	31	"OUEST"	"Cx des Bouquets"	131	28	1315028	"FBSA/CMS"					"CSL"	"PRI"	13117								-72.183933000000	18.539474000000		"2009_MSPP_database"
1053	1	9	31	"OUEST"	"Cx des Bouquets"	131	29	1315029	"C/S Saint-esprit"					"CSL"	"PRI"	13118								-72.183933000000	18.539474000000		"2009_MSPP_database"
1054	1	9	31	"OUEST"	"Cx des Bouquets"	131	30	1315030	"SIF"					"CSL"	"PRI"	13119								-72.183933000000	18.539474000000		"2009_MSPP_database"
1055	1	9	31	"OUEST"	"Cx des Bouquets"	131	31	1315031	"Kay Lavi"					"CSL"	"PRI"	13120								-72.183933000000	18.539474000000		"2009_MSPP_database"
1056	1	9	31	"OUEST"	"Cx des Bouquets"	131	32	1315032	"Ag/s"					"CSL"	"PRI"	13121								-72.183933000000	18.539474000000		"2009_MSPP_database"
1057	1	9	31	"OUEST"	"Cx des Bouquets"	131	33	1315033	"C/S Maison"					"CSL"	"PRI"	0								-72.183933000000	18.539474000000		"2009_MSPP_database"
1058	2	1	14	"SUD EST"	"La Vall╬ýe"	214	5	2145005	"Dispensaire Morne a BrΓêÜler"					"DISP"	"MIX"	21402								-72.711015000000	18.262705000000		"2009_MSPP_database"
1059	2	1	14	"SUD EST"	"La Vall╬ýe"	214	6	2145006	"Dispensaire Amalia"					"DISP"	"PRI"	21403								-72.711015000000	18.262705000000		"2009_MSPP_database"
1060	2	1	11	"SUD EST"	"Jacmel"	211	8	2115008	"Dispensaire La Montagne"					"DISP"	"PUB"	21104								-72.524077000000	18.296408000000		"2009_MSPP_database"
1061	2	1	11	"SUD EST"	"Jacmel"	211	13	2115013	"Dispensaire Bellevue la Montagne"					"DISP"	"MIX"	21109								-72.524077000000	18.296408000000		"2009_MSPP_database"
1062	2	1	11	"SUD EST"	"Jacmel"	211	16	2115016	"Centre a lits Christian Martinez"					"CAL"	"PRI"	21112								-72.524077000000	18.296408000000		"2009_MSPP_database"
1063	2	2	13	"SUD EST"	"Cayes Jacmel"	213	4	2135004	"Centre de sante Emmanuel Baptiste"					"CSL"	"PRI"	21302								-72.402641000000	18.261428000000		"2009_MSPP_database"
1064	2	2	12	"SUD EST"	"Marigot"	212	5	2125005	"Dispensaire Seguin"					"DISP"	"PUB"	21203								-72.296595000000	18.287233000000		"2009_MSPP_database"
1065	2	2	12	"SUD EST"	"Marigot"	212	7	2125007	"Dispensaire Grande Riviere"					"DISP"	"PUB"	21204								-72.296595000000	18.287233000000		"2009_MSPP_database"
1066	2	3	21	"SUD EST"	"Bainet"	221	2	2215002	"Dispensaire Saurel"					"DISP"	"PUB"	22102								-72.788837000000	18.212487000000		"2009_MSPP_database"
1067	2	3	21	"SUD EST"	"Bainet"	221	3	2215003	"Dispensaire Bahot"					"DISP"	"COM"	22103								-72.788837000000	18.212487000000		"2009_MSPP_database"
1068	2	3	21	"SUD EST"	"Bainet"	221	4	2215004	"Dispensaire Chomeille"					"DISP"	"PUB"	22104								-72.788837000000	18.212487000000		"2009_MSPP_database"
1069	2	3	21	"SUD EST"	"Bainet"	221	5	2215005	"Dispensaire Br╬ýsilienne"					"DISP"	"PUB"	22105								-72.788837000000	18.212487000000		"2009_MSPP_database"
1070	2	3	21	"SUD EST"	"Bainet"	221	6	2215006	"Dispensaire Orangers"					"DISP"	"PUB"	22106								-72.788837000000	18.212487000000		"2009_MSPP_database"
1071	2	3	21	"SUD EST"	"Bainet"	221	7	2215007	"Dispensaire Bras gauche"					"DISP"	"PUB"	22107								-72.788837000000	18.212487000000		"2009_MSPP_database"
